,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
207,0Ui8KPWZbJJQ2Y0CIQuVqX,0.472,0.856,7,-6.03,1,0.0562,0.147,2.78e-06,0.595,0.841,78.696,138200
208,1h04XMpzGzmAudoI6VHBgA,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,180893
209,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
210,6vcG9EgeqJUSmmF65lxUm6,0.251,0.868,1,-2.685,1,0.128,0.488,7.34e-06,0.814,0.599,177.13,128200
211,5JIPLZrxKIaXNE7nnI6NUC,0.589,0.47,7,-9.722,0,0.0297,0.829,4.15e-06,0.224,0.614,117.866,161533
212,3Vumfl7U0v6EjLZoFvDTfe,0.65,0.425,10,-10.893,1,0.0542,0.815,0.00338,0.0613,0.961,146.38,136813
213,6FuJokk9FHx0E00SZ8ib8X,0.569,0.44,7,-8.948,1,0.035,0.471,0.0,0.143,0.151,75.001,303373
214,2bjS5uN3J3fqSRuedR1OlA,0.718,0.562,7,-7.279,1,0.0283,0.75,0.0,0.164,0.92,116.214,144920
215,4WMBl2wiGUSGa5C7tfQEAo,0.801,0.55,10,-11.044,0,0.209,0.365,0.0234,0.117,0.609,94.994,293933
216,4k80K0b6KZ2QjAYkXON7q6,0.597,0.919,7,-2.954,1,0.044,0.000145,0.0,0.282,0.73,113.987,255587
217,4FrMb1ckGBrhARbHySQKx5,0.587,0.34,3,-9.387,1,0.0256,0.834,0.0,0.0955,0.526,90.523,141040
218,663Karu2rvKLdnY0eo1n3M,0.45,0.883,7,-4.094,1,0.0524,0.00193,0.0,0.293,0.328,93.41,214707
219,2hQU8LNZFUcXLUwqeABX3K,0.7,0.529,10,-6.816,0,0.0395,0.0422,0.0,0.101,0.386,143.555,233867
220,06is43MVB1a03zyhtRBLpX,0.476,0.679,1,-7.001,1,0.107,0.801,0.0,0.257,0.812,139.291,124653
221,65vdMBskhx3akkG9vQlSH1,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,149693
222,5ouMGeOtmeHUfneTwgjNWC,0.621,0.429,10,-14.69,1,0.0296,0.165,0.000155,0.0565,0.861,110.413,147427
223,3hKFVoAwxUQGySf3PtV9aE,0.7,0.511,9,-13.832,1,0.0278,0.0836,0.834,0.42,0.962,128.027,254420
224,2DjLbdQ9q2QBd4JJxM40Uf,0.473,0.213,2,-17.951,1,0.0273,0.488,0.000147,0.132,0.341,106.461,232067
225,12yHvSYFXI7PGzNecUvIDu,0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,295466
226,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
227,5tE2kEW1Jom3Qc93UPBT79,0.711,0.647,6,-5.225,0,0.0353,0.17,0.0,0.234,0.504,132.752,253653
228,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
229,1lKS7SZQ7r5vOChLwJurmm,0.662,0.808,1,-4.749,1,0.271,0.176,0.0,0.169,0.909,87.644,293667
230,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
231,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
232,4cS2HQ6jK80vqdY9ofpztx,0.865,0.69,7,-7.448,1,0.0444,0.289,0.0138,0.225,0.868,121.983,188867
233,2fQrGHiQOvpL9UgPvtYy6G,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,220307
234,01ik1zorTnUoyWJho6LQIK,0.378,0.65,7,-8.766,0,0.0332,0.164,0.00624,0.306,0.929,203.532,122653
235,3PRQqvqlBunArCpn4Q3kbl,0.795,0.626,11,-7.409,1,0.0336,0.0198,0.0,0.0865,0.94,127.654,162693
236,4frelkLhC4ATqJH9VGJztu,0.833,0.663,9,-7.859,0,0.058,0.273,0.016,0.0327,0.859,141.551,179067
237,5JKQMoGmXwDHCodn5pFVHB,0.635,0.795,7,-5.313,1,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,283667
238,5QLHGv0DfpeXLNFo7SFEy1,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200
239,3XhTHMleuyoQCP8jxOeIhD,0.58,0.209,0,-15.516,1,0.0464,0.896,0.243,0.116,0.831,72.103,125400
240,4EKhJzaAkrlpamL0SDrSw7,0.453,0.206,4,-10.18,1,0.0277,0.784,0.0,0.069,0.283,81.715,174760
241,0mD2pnYVF8DB3oqtY5KM8h,0.717,0.324,11,-14.631,1,0.113,0.739,0.000258,0.139,0.888,172.189,119093
242,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
243,4yugZvBYaoREkJKtbG08Qr,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,211578
244,4N5sfxzDiIcZw47ozNa4zZ,0.667,0.785,1,-7.364,1,0.0635,0.288,0.000122,0.0597,0.73,108.921,245333
245,3ssnFwx5lu6qxhLBR0vutB,0.552,0.325,9,-14.908,1,0.0284,0.259,1.27e-05,0.453,0.736,111.937,194893
246,2xpvmhp8j0UL9mCEqB1U0L,0.617,0.768,0,-8.911,1,0.0628,0.0168,1.65e-06,0.576,0.67,138.861,218867
247,6FBmHx1FuaSnTnnnaThgbF,0.441,0.908,11,-4.627,0,0.115,0.000183,0.00328,0.0612,0.632,145.439,287400
248,0bSr5pybJSlgG5OZH441gF,0.69,0.841,9,-13.357,1,0.0384,0.163,2.78e-06,0.0441,0.716,142.782,255093
249,6NcHJ23mLQKnVxQcOmT7JW,0.743,0.67,1,-4.547,0,0.0293,0.0108,0.0702,0.22,0.934,110.832,243333
250,2bmxx16hNi3W5FGzfFO9xX,0.877,0.885,1,-4.966,1,0.17,0.007,0.000497,0.557,0.517,102.507,196653
251,4eDmOSU6rMzjIim9FsDtHY,0.737,0.611,7,-10.936,1,0.0366,0.405,0.75,0.0804,0.944,157.114,133400
252,51ePCpO1xUeHYhvgT67YPX,0.738,0.465,10,-10.72,0,0.0323,0.17,5.29e-06,0.0747,0.901,110.643,222173
253,6NVB6W7G3svCKe5zB7kY8q,0.456,0.233,8,-12.634,1,0.0255,0.433,6.42e-05,0.0538,0.424,75.174,254000
254,0yPEHHXezar80rMIQVRfTu,0.784,0.453,5,-16.124,1,0.0506,0.163,0.0,0.45,0.927,110.704,286613
255,4nwUQZbmWMkYzKrXgWRIEw,0.431,0.683,8,-7.417,0,0.0293,0.0477,8.19e-06,0.213,0.506,114.877,229053
256,4G7Yn44Kx0vDJ94qlgmpyf,0.644,0.56,1,-9.619,1,0.0229,0.362,0.0,0.337,0.395,95.188,239720
257,0W2mz7mvaBaEsC4rmoRNPn,0.876,0.71,11,-12.908,1,0.347,0.0654,0.00312,0.918,0.724,98.305,218333
258,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
259,3z9pBucv2HHp1gYaTcQwiI,0.194,0.591,0,-6.181,1,0.0318,0.118,6.43e-05,0.2,0.164,171.066,268427
260,6RnKm1xSMDnPtzWx8K9T8a,0.375,0.473,2,-14.177,1,0.0587,0.252,0.0,0.281,0.584,163.181,256720
261,6Wu8O1Nyy41SbTwoSWQJs2,0.765,0.457,1,-14.105,0,0.0381,0.0838,0.000345,0.0823,0.72,118.082,216933
262,7znZstuIvZjldNIO1E11U4,0.814,0.454,10,-10.802,1,0.0413,0.133,0.839,0.0863,0.903,99.265,457400
263,2RWFncSWZEhSRRifqiDNVV,0.561,0.811,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,233270
264,3jDdpx9PMlfMBS5tOBHFm9,0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,213093
265,4QBAiXG5GqENph08jFmVmt,0.69,0.313,2,-11.783,1,0.0337,0.303,0.0148,0.0912,0.591,106.701,155643
266,6NGsHLZYGVAkXTFr75WWnn,0.293,0.0348,4,-23.92,1,0.0414,0.962,0.000212,0.105,0.101,130.959,218267
267,08pnzLwZrh8lernK2aRaGz,0.725,0.73,2,-7.072,1,0.0266,0.102,0.0912,0.0931,0.635,120.257,216533
268,6mdNRnbiVerwM8kGCS1KwD,0.717,0.696,9,-11.94,1,0.0373,0.0115,6.11e-05,0.0494,0.904,146.658,358333
269,1rIy3lkFJnMsTLZpxFmYU8,0.724,0.471,0,-11.143,1,0.0358,0.448,2.5e-06,0.218,0.442,97.211,295693
270,0e3dpXiKdTHRNXZHdfM2JM,0.788,0.774,6,-11.399,1,0.111,0.101,0.0,0.94,0.784,110.491,249836
271,4nqhpXmbCksSZ1I1QUf8Ac,0.761,0.565,7,-11.805,1,0.0618,0.0136,0.0256,0.0473,0.715,101.863,309920
272,2dLLR6qlu5UJ5gk0dKz0h3,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,190185
273,3Timk4Wy8wnJDCfq6O7YDW,0.604,0.307,10,-10.832,1,0.0275,0.727,0.0,0.0932,0.604,114.009,174640
274,4xxvKWWZBNdshPzfG6FqYL,0.699,0.454,1,-11.062,0,0.0505,0.74,0.0,0.166,0.692,110.566,174293
275,5xM7bDmr2KUynKX6OfZufi,0.587,0.414,9,-12.68,1,0.0296,0.729,0.000123,0.106,0.497,124.016,160413
276,7d3cKDG22Ig9kZOS1qsq3S,0.823,0.8,8,-7.198,1,0.0418,0.614,0.0,0.0935,0.97,126.315,180174
277,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
278,3IrkbGQCoEPAkzJ0Tkv8nm,0.78,0.657,1,-7.149,1,0.317,0.0321,2.56e-06,0.339,0.648,163.969,245173
279,6erBowZaW6Ur3vNOWhS2zM,0.892,0.578,10,-5.025,1,0.15,0.112,0.000315,0.0897,0.621,108.703,236067
280,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
281,1KU5EHSz04JhGg3rReGJ0N,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440
282,2lp8xjq0WTm3HZKHuDEweg,0.8,0.361,6,-10.849,0,0.0635,0.0355,3.75e-06,0.0668,0.887,93.059,236067
283,4BggEwLhGfrbrl7JBhC8EC,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733
284,1taGkdO3DQsNRIQrarhVvc,0.798,0.292,0,-17.112,1,0.0777,0.152,0.00101,0.185,0.812,98.653,281160
285,5R8dQOPq8haW94K7mgERlO,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200
286,2HqB3VSdiYmDkTTCPzVHOf,0.421,0.727,9,-6.384,1,0.0344,0.203,0.0,0.235,0.541,89.973,194467
287,5AI0igDZhr8Au7Y4f3sczL,0.52,0.812,7,-8.171,1,0.182,0.0961,1.22e-05,0.27,0.81,164.869,141880
288,1ljijVo7rDHSuXIhydPpNl,0.394,0.486,10,-9.742,1,0.0366,0.627,0.0,0.167,0.427,133.685,175373
289,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
290,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
291,3FQWctzZxGRaIbzX6YDNPB,0.435,0.131,5,-11.274,1,0.0287,0.859,0.0,0.113,0.447,102.975,176587
292,6y8o4V2R2dSt2ijgL8C72W,0.634,0.503,5,-11.89,1,0.0282,0.5,0.0,0.0465,0.813,109.57,149493
293,1SlPhbS52PbNqqVCqGU12I,0.41,0.957,3,-1.004,0,0.276,0.0264,0.0,0.283,0.425,104.973,223120
294,2bHXXAgNA9MMvHE2e6Dgay,0.515,0.874,5,-4.408,1,0.0423,0.801,0.0,0.112,0.926,127.039,162640
295,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
296,4C5pVpypNmXpSN42rIqmpK,0.465,0.54,1,-7.097,1,0.0277,0.177,2.82e-06,0.106,0.234,75.88,296333
297,23W4JOSLXc4y5JmchLVpWL,0.564,0.765,0,-7.723,0,0.0605,0.719,0.0,0.0787,0.844,108.018,145587
298,1xD3wZJSJEczE0WOVUhIkE,0.349,0.799,4,-7.155,1,0.0681,0.317,2.72e-06,0.835,0.708,134.144,240933
299,15ZTgm66bORwVxRQySgMkN,0.53,0.789,10,-5.662,1,0.046,0.357,0.0836,0.121,0.784,116.82,196653
300,3SWIQx1j5erTiT9IXcaRNH,0.249,0.46,1,-9.914,1,0.0406,0.755,0.0,0.395,0.462,82.495,190667
301,4BwiV5u18uJhcPJHFx2QG0,0.36,0.838,5,-4.208,1,0.0395,0.521,0.0,0.861,0.868,144.78,151693
302,2gGPw8qbUilOhiSQRSvZG9,0.665,0.454,2,-7.683,1,0.035,0.257,0.0,0.402,0.839,102.685,177520
303,6umkEvSI6QJMBfGWjFo2iU,0.536,0.372,1,-8.261,1,0.0419,0.681,0.0,0.3,0.521,132.323,151147
304,3lBEmzljJyCXx0aK94ALK7,0.342,0.899,9,-3.752,1,0.169,0.00989,0.000329,0.0503,0.847,184.724,181840
305,6oavqtFYgu0Zdpgesza6f4,0.273,0.247,5,-15.021,1,0.0323,0.426,1.29e-05,0.861,0.369,169.451,373560
306,6l7eJ98iTfO3hOxXKphHzY,0.402,0.577,5,-8.607,1,0.0543,0.628,0.0,0.114,0.804,167.213,204107
307,2wBf6PGWOMrrAykBmxIF9X,0.435,0.311,5,-12.342,1,0.0331,0.528,5.59e-05,0.116,0.721,121.414,201907
308,7x7eiPhnwODlzKrm4fupzW,0.675,0.352,0,-8.834,1,0.0317,0.582,8.35e-05,0.107,0.421,107.355,195067
309,1ewTd6py4ifeRxoFH0HXlu,0.305,0.295,1,-14.085,1,0.0392,0.804,1.67e-05,0.073,0.185,139.8,248667
310,4P91jW5QmEkhoLgdMujp82,0.719,0.822,11,-11.295,1,0.0499,0.139,4.44e-06,0.118,0.924,112.806,303467
311,7ihhy2Y8wzP6MUmbx8LYh1,0.694,0.724,5,-8.125,1,0.0282,0.358,0.000381,0.138,0.844,119.313,347507
312,2bCQHF9gdG5BNDVuEIEnNk,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760
313,3G69vJMWsX6ZohTykad2AU,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187
314,452fSzvkB2A8FHVI4JKK2S,0.564,0.888,0,-3.389,1,0.0329,0.169,0.000101,0.182,0.461,112.234,350867
315,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
316,1uPrIHgYztXSkkcts9jet8,0.63,0.95,1,-4.012,1,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,280627
317,3OQKbbNj1PhNHKWFUcuIJ5,0.602,0.407,2,-6.457,1,0.0243,0.316,0.0,0.231,0.249,105.211,209587
318,30vrWTWGHRF6mbyCiDMamO,0.423,0.322,10,-13.402,0,0.0265,0.79,1.17e-05,0.0823,0.491,99.888,159933
319,4CoGNqLap7UGU5Q3VdKug0,0.763,0.656,0,-6.86,1,0.0417,0.549,0.0,0.125,0.926,118.394,156173
320,07KYQySlrmE94gaLbhvp4X,0.529,0.861,11,-10.581,1,0.0784,0.292,0.225,0.314,0.387,96.52,142507
321,2DASj6MN2XNsc2bttRBRbq,0.497,0.622,7,-6.404,1,0.0463,0.835,2.81e-05,0.944,0.407,94.712,306264
322,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
323,5HTiE3ZFpvEhfiof5ThGrX,0.36,0.873,0,-7.416,1,0.0653,0.19,0.00956,0.339,0.623,167.077,230307
324,2t9qMdL9Pa6Sp6u2u413gi,0.501,0.943,4,-4.796,1,0.0468,0.0761,0.0,0.151,0.805,150.357,243264
325,3UxhGH45xEy6J2JJwm3izJ,0.641,0.43,1,-13.314,0,0.0283,0.306,0.0,0.162,0.506,137.807,265040
326,2N2yrmodOnVF10mKvItC9P,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733
327,5thts3213xwSroRd11fv5A,0.844,0.609,10,-10.675,1,0.217,0.0074,0.0,0.563,0.725,91.116,296333
328,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
329,0Y1MWB026LYxGvhq4EcMiC,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,169866
330,3ManMR2GV4W6xD9KQnDZHe,0.499,0.254,10,-16.861,0,0.0392,0.629,6.81e-06,0.0877,0.492,86.029,140382
331,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
332,5HbZY5HmVkhaqG20TAJW09,0.295,0.425,4,-10.987,1,0.0426,0.857,2.62e-05,0.636,0.644,87.732,197493
333,66HiDLgn9SEfdfLPFHWxuZ,0.452,0.101,1,-18.548,1,0.0295,0.768,0.933,0.122,0.22,76.402,142693
334,71UG7fxAh0mffJpyC07SiX,0.603,0.334,7,-11.458,1,0.0311,0.914,0.449,0.154,0.287,117.697,139640
335,5YP4k0fN6bgd6EoRafb1TY,0.753,0.975,2,-3.135,1,0.0748,0.471,0.0857,0.3,0.763,125.874,556453
336,3LV2CK8sJiYjg1bV1aHQop,0.608,0.428,1,-11.625,1,0.109,0.263,0.0,0.093,0.881,176.735,214146
337,5W5FVsgGCe3T9nIMkiXqNo,0.774,0.698,9,-7.5,1,0.0481,0.157,0.00027,0.0684,0.969,122.325,203867
338,5FMXrphygZ4z3gVDHGWxgl,0.606,0.899,7,-6.412,0,0.0758,0.333,0.000102,0.0754,0.66,116.735,236760
339,3Y6cMcPEOylYZKQGgrjblU,0.247,0.526,9,-9.657,0,0.0322,0.784,8.66e-06,0.0778,0.259,101.1,184907
340,5X6HkkTe8mUwkHo3Lccr6E,0.687,0.695,7,-8.95,1,0.032,0.217,0.00806,0.0569,0.884,133.134,281027
341,2gLvsQQ2mA1HeRF30Epg3E,0.836,0.541,7,-10.881,1,0.0546,0.0313,9.08e-06,0.0603,0.888,110.694,221840
342,2F08d4KocfOdWhn7aK3gDI,0.541,0.895,2,-4.884,1,0.0367,0.0163,0.0,0.571,0.657,102.078,242027
343,08GOEVXupC6ECbulhPGQKm,0.676,0.601,0,-4.905,1,0.0297,0.103,0.0,0.147,0.206,119.94,285387
344,4FhpiTXMhXagbYUJpPW0Dh,0.448,0.42,8,-9.948,1,0.0797,0.526,0.00055,0.223,0.325,183.337,272080
345,4JC90rQSqwMAhekHuu2hCj,0.537,0.469,0,-7.941,1,0.0324,0.6,0.0,0.109,0.363,136.536,270067
346,6mVJRgyXJ3eAy6EViECJyW,0.438,0.546,11,-10.331,1,0.0419,0.127,0.0,0.182,0.486,125.221,250693
347,04ccQGJ1i8gL7JoeCPiJbv,0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15e-05,0.0423,0.617,158.785,203067
348,19DnL1HnJiijuEfaiS0Eus,0.624,0.915,5,-2.627,0,0.0364,0.141,0.0,0.386,0.815,108.046,184160
349,2kWowW0k4oFymhkr7LmvzO,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,211960
350,5YRjPuBxgb9GaOfEvYCzHo,0.52,0.523,4,-8.78,0,0.0238,0.482,0.0,0.138,0.315,96.151,202307
351,79bFISfLM4YH2sWJba0vIX,0.679,0.619,4,-8.872,0,0.0741,0.13,0.0105,0.104,0.671,89.327,225827
352,5KqGrafc3paz7bNPju5Ne9,0.63,0.478,11,-10.589,1,0.0275,0.318,6.49e-05,0.0942,0.279,92.491,250120
353,7606NOPiCXDaqYk1FIT18w,0.539,0.395,3,-9.289,1,0.0285,0.491,0.0,0.114,0.196,125.057,236107
354,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
355,5z1Yde01fIsC6NaswUXbDI,0.593,0.506,2,-9.708,1,0.0263,0.412,3.99e-06,0.048,0.378,91.273,250267
356,1J02p0AlYptTfos2M3hLW6,0.477,0.553,0,-6.094,1,0.0302,0.213,1.31e-06,0.201,0.299,128.416,219160
357,0UCQ9RkNu2cjZclKFMwvEL,0.557,0.856,7,-5.294,1,0.0687,0.0882,0.0326,0.681,0.846,133.527,289413
358,3LbvNFkqDTrE1liGMmZBDL,0.468,0.904,7,-4.574,1,0.0494,0.126,3.89e-06,0.165,0.7,167.998,235387
359,1uRKT2LRANv4baowBWHfDS,0.811,0.859,9,-6.317,1,0.168,0.205,3.73e-06,0.0761,0.784,90.686,129893
360,7yNTZj1ugKCeRJdSP1meOk,0.644,0.644,7,-7.542,1,0.0305,0.245,0.00083,0.27,0.293,98.746,231293
361,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
362,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
363,53gRooLqPTfNPUHZvsWdP9,0.557,0.536,8,-10.543,1,0.0266,0.228,0.0382,0.138,0.327,92.003,222032
364,7f08qp3HROTkfrtNpiYGGo,0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,201893
365,2KOt2JrCB720UxIbyzweQo,0.581,0.669,6,-3.659,1,0.0385,0.19,0.0,0.243,0.926,78.073,133893
366,7d91GO9HafgZuRUA2NjLTj,0.473,0.602,7,-9.561,1,0.0669,0.149,5.4e-05,0.213,0.897,146.514,114733
367,0nqbZ17t9v52SCemAm1QP0,0.703,0.726,9,-12.438,1,0.029,0.152,1.45e-06,0.0319,0.949,126.353,254840
368,66Dab1Pfx76pm1qRqFRcFg,0.728,0.436,1,-8.546,1,0.0276,0.736,0.000106,0.106,0.812,115.032,152267
369,3Vd7lnnD4xihfGIgqNDo9B,0.514,0.403,9,-14.822,1,0.0295,0.77,1.06e-05,0.232,0.653,112.532,155627
370,06VKnttgGlIvFhZQgbuQtu,0.429,0.512,1,-6.865,1,0.0365,0.47,1.07e-05,0.0674,0.828,122.794,138813
371,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
372,08W2A3CvrsCHqsK5yOGNcT,0.515,0.488,7,-11.617,1,0.0297,0.17,0.0,0.0725,0.616,90.878,187293
373,1oWLERlWcdoDA4zJAPCtyk,0.444,0.716,5,-5.962,0,0.0442,0.259,0.0,0.0744,0.724,157.509,118053
374,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
375,1qwp82oO6rKqzMYfbWeuXD,0.393,0.485,5,-11.154,1,0.0376,0.515,0.000845,0.0788,0.463,94.408,464306
376,6RB4Z9DwTWaVgyNg3dR9p9,0.462,0.801,8,-4.191,1,0.0664,0.0415,0.0,0.0523,0.491,84.541,215200
377,15YtixaZ1VgE3fPfXahlzD,0.585,0.709,11,-5.604,1,0.0611,0.0111,0.0,0.202,0.726,183.22,219467
378,3sA7HKGzcKTVscdiTCrWpX,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,129105
379,3URnRabOOq4nEVUrlmdzJ9,0.49,0.492,9,-9.979,1,0.0367,0.538,0.0,0.157,0.42,130.66,338373
380,6mapJIPnQ23RTAevUoE0DL,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120
381,53yTYusPQJ1AApL1hi0Dnc,0.471,0.897,9,-2.27,1,0.0597,0.193,0.0,0.196,0.719,159.958,216093
382,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
383,1lhPhB8fdto7hvqCWljRm1,0.552,0.831,10,-4.819,1,0.0402,0.236,0.0,0.0907,0.604,111.061,208880
384,2ikUwLex9wXpIOEgY45Wk7,0.459,0.718,10,-5.596,1,0.0319,0.0505,0.0,0.0951,0.34,149.791,243773
385,0Bbd5inN2znpGQkxZbqmmU,0.853,0.603,1,-7.85,1,0.226,0.14,0.0,0.0783,0.546,95.936,259181
386,7707HOYVAMYlG9VJB60SW9,0.501,0.468,8,-8.494,0,0.0507,0.31,2.04e-06,0.0923,0.712,105.769,198373
387,0fNCLvSVUEK7NTwhu5vk5B,0.587,0.732,8,-3.851,1,0.0296,0.098,0.0,0.0917,0.453,97.031,218053
388,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
389,5BC50dLe7dZKVc3gPvJRx9,0.709,0.902,1,-3.392,0,0.188,0.0364,0.0,0.0219,0.878,204.317,237267
390,6PlV2oZkDVq0dCDyDZqoTw,0.609,0.773,5,-9.166,1,0.0389,0.075,0.0,0.188,0.352,113.443,238160
391,2xvsy2gEUN5AI3PlFNm2Fm,0.623,0.646,5,-9.888,1,0.0316,0.035,0.0,0.0736,0.492,121.301,227707
392,0zpq24yiqGUY3kPcaEnU1o,0.484,0.463,7,-11.98,1,0.0279,0.0677,0.598,0.246,0.247,77.009,244051
393,6pVJiHCsqp5supHsm5GAJk,0.582,0.674,8,-11.374,1,0.043,0.508,9.36e-06,0.0664,0.947,79.278,174667
394,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
395,0ire4j2mcGovF5JA1D2cTp,0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997,271067
396,6S8ZXzeXsfCj8qi9179McI,0.519,0.737,10,-8.7,1,0.0437,0.645,1.77e-06,0.271,0.668,82.999,248893
397,4mpUaApNea2QhQshM4xyr4,0.669,0.861,2,-3.547,1,0.0929,0.0273,0.0,0.0586,0.72,133.82,220187
398,27UeXVl5WQi3r23TzId3NB,0.191,0.397,4,-11.183,1,0.0331,0.77,0.00045,0.0831,0.305,205.603,144627
399,5yMQERKmNx6ajo4qHi1KT2,0.713,0.503,7,-9.663,1,0.0575,0.0323,0.167,0.0601,0.211,95.019,221173
400,3yHTTHbT058Ow0favhZO38,0.526,0.85,10,-4.47,0,0.0313,0.023,0.0,0.0948,0.338,141.973,184173
401,4LmlGaGTEbTGE5VngAbpA3,0.512,0.636,7,-9.602,1,0.0262,0.08,0.000106,0.088,0.499,97.257,236000
402,2TAcwD5KcV9uY3O1tLGV15,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,184920
403,06YcuDoEZvMcxgzvtzJTz4,0.789,0.501,7,-9.064,1,0.0342,0.761,0.0,0.181,0.945,120.214,119373
404,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
405,6665jcUv8YTyIWoMEB2cPZ,0.513,0.871,3,-7.03,1,0.0584,0.239,1.4e-06,0.0659,0.513,148.111,124853
406,2aBNUHJEIZhNePKpCEBAW0,0.496,0.463,11,-14.526,0,0.0283,0.786,0.0,0.306,0.566,104.863,145800
407,44AauRai27QWKEx4dKn0oU,0.501,0.429,7,-10.803,1,0.0293,0.669,0.0,0.539,0.551,108.948,162560
408,6VWFrHAnLDyNUEJbJvpkZA,0.75,0.914,10,-5.707,0,0.0704,0.13,2.33e-05,0.392,0.672,99.083,201200
409,7Km4W3atUNjhf05szq2Gkb,0.364,0.126,7,-18.071,1,0.0286,0.862,0.000203,0.0969,0.43,90.429,189427
410,5TdGMnyETHJU5RdjFFbVRR,0.579,0.466,7,-14.598,1,0.0303,0.131,2.16e-06,0.1,0.66,99.856,189400
411,5oZ2YnJxTXl7CdJJKehPHR,0.469,0.464,7,-17.281,1,0.0263,0.0179,2.87e-06,0.577,0.601,95.921,319800
412,58ojWS1EGL6z5rEOELtJmH,0.684,0.277,4,-13.1,1,0.0533,0.921,6.54e-06,0.124,0.642,145.155,172667
413,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
