SongID,year,comboWeek,comboInstance,maxPose,top1,top5,top10
I Will Follow HimLittle Peggy March,1963,14,1,1,3,6,8
Funny ManRay Stevens,1963,3,1,81,0,0,0
HeartKenny Chandler,1963,7,1,64,0,0,0
Memory LaneThe Hippies (Formerly The Tams),1963,5,1,63,0,0,0
El WatusiRay Barretto,1963,9,1,17,0,0,0
If You Need MeWilson Pickett,1963,6,1,64,0,0,0
Little Latin Lupe LuThe Righteous Brothers,1963,7,1,49,0,0,0
First QuarrelPaul and Paula,1963,8,1,27,0,0,0
MemphisLonnie Mack,1963,13,1,5,0,1,5
Jack The RipperLink Wray And The Wraymen,1963,8,1,64,0,0,0
MockingbirdInez Foxx with Charlie Foxx,1963,18,1,7,0,0,3
MoreKai Winding & Orchestra,1963,15,1,8,0,0,4
Dum Dum Dee DumJohnny Cymbal,1963,4,1,77,0,0,0
It's A Lonely Town (Lonely Without You)Gene McDaniels,1963,7,1,64,0,0,0
Mean Woman BluesRoy Orbison,1963,13,1,5,0,2,5
Living A LieAl Martino,1963,10,1,22,0,0,0
I Could Have Danced All NightBen E. King,1963,4,1,72,0,0,0
Navy BlueDiane Renay,1964,12,1,6,0,0,5
Nadine (Is It You?)Chuck Berry,1964,10,1,23,0,0,0
Kiss Me SailorDiane Renay,1964,8,1,29,0,0,0
It's OverRoy Orbison,1964,11,1,9,0,0,3
I Knew It All The TimeThe Dave Clark Five,1964,8,1,53,0,0,0
Gonna Get Along Without You NowSkeeter Davis,1964,7,1,48,0,0,0
MilordBobby Darin,1964,9,1,45,0,0,0
My Boy LollipopMillie Small,1964,12,1,2,0,3,5
Hey Harmonica ManStevie Wonder,1964,8,1,29,0,0,0
I'm Into Somethin' GoodEarl-Jean,1964,8,1,38,0,0,0
"Hello Mudduh, Hello Fadduh! (A Letter From Camp) (New 1964 Version)Allan Sherman",1964,6,1,59,0,0,0
MichaelTrini Lopez,1964,8,1,42,0,0,0
Have I The Right?The Honeycombs,1964,13,1,5,0,1,5
LumberjackBrook Benton,1964,7,1,53,0,0,0
Needle In A HaystackThe Velvelettes,1964,8,1,45,0,0,0
Everything's AlrightThe Newbeats,1964,9,1,16,0,0,0
Mountain Of LoveJohnny Rivers,1964,11,1,9,0,0,2
I'm Gonna Love You TooThe Hullaballoos,1964,9,1,56,0,0,0
Lovin' PlaceGale Garnett,1964,9,1,54,0,0,0
Look Of LoveLesley Gore,1964,9,1,27,0,0,0
Girl Don't ComeSandie Shaw,1965,9,1,42,0,0,0
It's Not UnusualTom Jones,1965,12,1,10,0,0,2
Laurie (Strange Things Happen)Dickey Lee,1965,13,1,14,0,0,0
I'll Be With You In Apple Blossom TimeWayne Newton,1965,6,1,52,0,0,0
Lip Sync (To The Tongue Twisters)Len Barry,1965,4,1,84,0,0,0
My CherieAl Martino,1965,3,1,88,0,0,0
He's A LoverMary Wells,1965,4,1,74,0,0,0
JustineThe Righteous Brothers,1965,3,1,85,0,0,0
Hung On YouThe Righteous Brothers,1965,7,1,47,0,0,0
I'm A Happy ManThe Jive Five,1965,8,1,36,0,0,0
Heartaches By The NumberJohnny Tillotson,1965,8,1,35,0,0,0
Just YesterdayJack Jones,1965,5,1,73,0,0,0
"May The Bird Of Paradise Fly Up Your Nose""Little"" Jimmy Dickens",1965,10,1,15,0,0,0
Let's Get TogetherWe Five,1965,8,1,31,0,0,0
Everybody Do The SloopyJohnny Thunder,1965,5,1,67,0,0,0
If You Gotta Make A Fool Of SomebodyMaxine Brown,1965,9,1,63,0,0,0
My LovePetula Clark,1965,13,1,1,2,3,6
Georgia On My MindThe Righteous Brothers,1966,5,1,62,0,0,0
Love Takes A Long Time GrowingDeon Jackson,1966,5,1,77,0,0,0
Not ResponsibleTom Jones,1966,6,1,58,0,0,0
I'm A NutLeroy Pullins,1966,6,1,57,0,0,0
I Want YouBob Dylan,1966,7,1,20,0,0,0
"Little Darling, I Need YouMarvin Gaye",1966,7,1,47,0,0,0
My Sweet PotatoBooker T. & The MG's,1966,5,1,85,0,0,0
Mr. SpacemanThe Byrds,1966,7,1,36,0,0,0
Lady GodivaPeter And Gordon,1966,14,1,6,0,0,3
Help Me GirlThe Outsiders,1966,10,1,37,0,0,0
I Need Somebody? (Question Mark) & The Mysterians,1966,10,1,22,0,0,0
I Wanna Meet YouThe Cryan' Shames,1966,4,1,85,0,0,0
I'm Gonna Make You MineThe Shadows Of Knight,1966,1,1,90,0,0,0
Kind Of A DragThe Buckinghams,1966,13,1,1,2,6,7
"For What It's Worth (Stop, Hey What's That Sound)The Buffalo Springfield",1967,15,1,7,0,0,2
Love You So MuchNew Colony Six,1967,6,1,61,0,0,0
Mr. FarmerThe Seeds,1967,2,1,86,0,0,0
I'll Try AnythingDusty Springfield,1967,8,1,40,0,0,0
My BabeRonnie Dove,1967,6,1,50,0,0,0
Let Yourself GoJames Brown And The Famous Flames,1967,7,1,46,0,0,0
Little Bit O' SoulThe Music Explosion,1967,16,1,2,0,5,9
Leopard-Skin Pill-Box HatBob Dylan,1967,4,1,81,0,0,0
Lonely DrifterPieces Of Eight,1967,8,1,59,0,0,0
Laura (Tell Me What He's Got That I Ain't Got)Brook Benton,1967,4,1,78,0,0,0
I Can't Stay Away From YouThe Impressions,1967,4,1,80,0,0,0
Go With MeGene And Debbe,1967,6,1,78,0,0,0
Keep The Ball Rollin'Jay And The Techniques,1967,12,1,14,0,0,0
Mr. Bus DriverBruce Channel,1967,2,1,90,0,0,0
Mission-ImpossibleLalo Schifrin,1968,14,1,41,0,0,0
Maybe Just TodayBobby Vee And The Strangers,1968,6,1,46,0,0,0
Green LightThe American Breed,1968,7,1,39,0,0,0
JumboBee Gees,1968,6,1,57,0,0,0
Loving You Has Made Me BananasGuy Marks,1968,6,1,51,0,0,0
I Get The Sweetest FeelingJackie Wilson,1968,8,1,34,0,0,0
Mr. BusinessmanRay Stevens,1968,7,1,28,0,0,0
I Can't Dance To That Music You're Playin'Martha Reeves & The Vandellas,1968,8,1,42,0,0,0
I Walk AloneMarty Robbins,1968,8,1,65,0,0,0
Keep On DancingAlvin Cash,1968,5,1,66,0,0,0
Hey JudeWilson Pickett,1968,9,1,23,0,0,0
Let It Be MeGlen Campbell & Bobbie Gentry,1969,9,1,36,0,0,0
HeavenThe Rascals,1969,6,1,39,0,0,0
Kick Out The JamsMC5,1969,4,1,82,0,0,0
I Shall Be ReleasedThe Box Tops,1969,5,1,67,0,0,0
HushabyeJay & The Americans,1969,7,1,62,0,0,0
Mrs. RobinsonBooker T. & The MG's,1969,8,1,37,0,0,0
Girl You're Too YoungArchie Bell & The Drells,1969,7,1,59,0,0,0
I'm FreeThe Who,1969,8,1,37,0,0,0
Odds And EndsDionne Warwick,1969,8,1,43,0,0,0
Look At MinePetula Clark,1969,3,1,89,0,0,0
I Want You To KnowThe New Colony Six,1969,6,1,65,0,0,0
Make BelieveWind,1969,9,1,28,0,0,0
It's Hard To Get AlongJoe Simon,1969,3,1,87,0,0,0
Love Will Find A WayJackie DeShannon,1969,8,1,40,0,0,0
I Want You BackJackson 5,1969,19,1,1,1,7,9
Jingle JangleThe Archies,1969,13,1,10,0,0,1
Lady-OThe Turtles,1969,4,1,78,0,0,0
Fire & RainR.B. Greaves,1970,3,1,82,0,0,0
Into The MysticJohnny Rivers,1970,8,1,51,0,0,0
FriendsFeather,1970,5,1,79,0,0,0
My MarieEngelbert Humperdinck,1970,8,1,43,0,0,0
I Wanna Know If It's Good To You?Funkadelic,1970,4,1,81,0,0,0
"God, Love And Rock & RollTeegarden & Van Winkle",1970,9,1,22,0,0,0
If You Were MineRay Charles,1970,18,1,41,0,0,0
DreamsBuddy Miles,1970,3,1,86,0,0,0
GamesRedeye,1970,14,1,27,0,0,0
Knock Three TimesDawn,1970,18,1,1,3,10,11
Most Of AllB.J. Thomas,1970,10,1,38,0,0,0
I Hear You KnockingDave Edmunds,1970,12,1,4,0,2,5
EighteenAlice Cooper,1971,13,1,21,0,0,0
Nickel SongThe New Seekers featuring Eve Graham,1971,5,1,81,0,0,0
Double Lovin'The Osmonds,1971,9,1,14,0,0,0
It's So Hard For Me To Say Good-ByeEddie Kendricks,1971,3,1,88,0,0,0
It's The Real Thing - Pt. IThe Electric Express,1971,4,1,81,0,0,0
It's A Cryin' ShameGayle McCormick,1971,12,1,44,0,0,0
"Hot Pants - I'm Coming, Coming, I'm ComingBobby Byrd",1971,4,1,85,0,0,0
Long Ago And Far AwayJames Taylor,1971,8,1,31,0,0,0
It's Only LoveElvis Presley,1971,6,1,51,0,0,0
MotherBarbra Streisand,1971,5,1,79,0,0,0
"Gimme Some Lovin'-Pt. 1Traffic, Etc.",1971,7,1,68,0,0,0
"Lisa, Listen To MeBlood, Sweat & Tears",1971,6,1,73,0,0,0
Friends With YouJohn Denver,1971,11,1,47,0,0,0
My BoyRichard Harris,1971,11,1,41,0,0,0
No Sad SongHelen Reddy,1971,8,1,62,0,0,0
I GotchaJoe Tex,1972,21,1,2,0,7,10
If We Only Have LoveDionne Warwicke,1972,3,1,84,0,0,0
Legend In Your Own TimeCarly Simon,1972,10,1,50,0,0,0
Me And Julio Down By The SchoolyardPaul Simon,1972,11,1,22,0,0,0
Immigration ManGraham Nash & David Crosby,1972,9,1,36,0,0,0
Giving UpDonny Hathaway,1972,5,1,81,0,0,0
In The Quiet MorningJoan Baez,1972,8,1,69,0,0,0
Geronimo's CadillacMichael Murphey,1972,13,1,37,0,0,0
MelissaThe Allman Brothers Band,1972,2,1,86,0,0,0
I Will Never Pass This Way AgainGlen Campbell,1972,7,1,61,0,0,0
"Lovin' You, Lovin' MeCandi Staton",1972,6,1,83,0,0,0
Follow Your Daughter HomeThe Guess Who,1973,7,1,61,0,0,0
"Mama Was A Rock And Roll Singer, Papa Used To Write All Her Songs Part 1Sonny & Cher",1973,5,1,77,0,0,0
I'm Gonna Love You Just A Little More BabyBarry White,1973,18,1,3,0,3,6
I'd Rather Be A CowboyJohn Denver,1973,10,1,62,0,0,0
"Never, Never, Never (Grande, Grande, Grande)Shirley Bassey",1973,11,1,48,0,0,0
I Can Make It Thru The Days (But Oh Those Lonely Nights)Ray Charles,1973,4,1,81,0,0,0
If I Were Only A Child AgainCurtis Mayfield,1973,4,1,71,0,0,0
Leave Me Alone (ruby Red Dress)Helen Reddy,1973,16,1,3,0,3,5
Let Me Try Again (Laisse Moi Le Temps)Frank Sinatra,1973,10,1,63,0,0,0
Eres Tu (Touch The Wind)Mocedades,1974,17,1,9,0,0,2
JessicaThe Allman Brothers Band,1974,6,1,65,0,0,0
Get That Gasoline BluesNRBQ,1974,6,1,70,0,0,0
I've Got A Thing About You Baby/Take Good Care Of HerElvis Presley,1974,12,1,39,0,0,0
For The Love Of MoneyThe O'Jays,1974,16,1,9,0,0,2
LamplightDavid Essex,1974,5,1,71,0,0,0
Mr. PresidentDickie Goodman,1974,4,1,73,0,0,0
Old Home Filler-up An' Keep On-a-truckin' CafeC.W. McCall,1974,7,1,54,0,0,0
I'm Leaving It (All) Up To YouDonny & Marie Osmond,1974,15,1,4,0,2,5
Moonlight SpecialRay Stevens,1974,7,1,73,0,0,0
Life Is A Rock (But The Radio Rolled Me)Reunion,1974,15,1,8,0,0,2
I've Got The Music In MeThe Kiki Dee Band,1974,20,1,12,0,0,0
I Can HelpBilly Swan,1974,18,1,1,2,4,6
Heavy Fallin' OutThe Stylistics,1974,11,1,41,0,0,0
Easy StreetEdgar Winter Group,1974,4,1,83,0,0,0
Just One LookAnne Murray,1974,2,1,86,0,0,0
Get Dancin'Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,1974,15,1,10,0,0,1
"Hoppy, Gene And MeRoy Rogers",1974,7,1,65,0,0,0
"Hot DawgitRamsey Lewis And Earth, Wind & Fire",1975,6,1,50,0,0,0
I Get LiftedGeorge McCrae,1975,9,1,37,0,0,0
"Good Times, Rock & RollFlash Cadillac And The Continental Kids",1975,8,1,41,0,0,0
Midnight BlueMelissa Manchester,1975,17,1,6,0,0,4
El BimboBimbo Jet,1975,10,1,43,0,0,0
Just A Little Bit Of YouMichael Jackson,1975,12,1,23,0,0,0
FameDavid Bowie,1975,21,1,1,2,5,6
Keep Our Love AlivePaul Davis,1975,2,1,90,0,0,0
How Long (Betcha' Got A Chick On The Side)The Pointer Sisters,1975,15,1,20,0,0,0
Jam BandDisco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,1975,3,1,80,0,0,0
I Want'a Do Something Freaky To YouLeon Haywood,1975,17,1,15,0,0,0
MexicoJames Taylor,1975,8,1,49,0,0,0
Minstrel In The GalleryJethro Tull,1975,4,1,79,0,0,0
Love Machine (Part 1)The Miracles,1975,28,1,1,1,4,6
I Want To Dance With You (Dance With Me)The Ritchie Family,1975,4,1,84,0,0,0
Hold Back The NightThe Trammps,1976,10,1,35,0,0,0
I Heard It Through The GrapevineCreedence Clearwater Revival Featuring John Fogerty,1976,8,1,43,0,0,0
LoreleiStyx,1976,14,1,27,0,0,0
If You Only Believe (Jesus For Tonite)Michel Polnareff,1976,7,1,48,0,0,0
Once A FoolKiki Dee,1976,4,1,82,0,0,0
Double TroubleLynyrd Skynyrd,1976,3,1,80,0,0,0
JasperJim Stafford,1976,6,1,69,0,0,0
Let's Make A BabyBilly Paul,1976,4,1,83,0,0,0
Moonlight Feels RightStarbuck,1976,22,1,3,0,4,4
Making Our Dreams Come TrueCyndi Grecco,1976,12,1,25,0,0,0
MusicJohn Miles,1976,3,1,88,0,0,0
JukinAtlanta Rhythm Section,1976,4,1,82,0,0,0
Hold OnSons Of Champlin,1976,10,1,47,0,0,0
I've Been Lovin' YouEasy Street,1976,5,2,81,0,0,0
Gimme Your Money PleaseBachman-Turner Overdrive,1976,5,1,70,0,0,0
Jeans OnDavid Dundas,1976,21,1,17,0,0,0
Heart On My SleeveBryan Ferry,1976,4,1,86,0,0,0
Ha Cha Cha (funktion)Brass Construction,1976,12,1,51,0,0,0
Hey BabyRingo Starr,1977,3,1,74,0,0,0
I'll Always Call Your NameLittle River Band,1977,5,1,62,0,0,0
Magical Mystery TourAmbrosia,1977,8,1,39,0,0,0
Love's Grown DeepKenny Nolan,1977,18,1,20,0,0,0
I Don't Love You AnymoreTeddy Pendergrass,1977,14,1,41,0,0,0
Lose AgainLinda Ronstadt,1977,5,1,76,0,0,0
It Was Almost Like A SongRonnie Milsap,1977,22,1,16,0,0,0
O-H-I-OOhio Players,1977,12,1,45,0,0,0
Hold TightVicki Sue Robinson,1977,9,1,67,0,0,0
My Own Way To RockBurton Cummings,1977,4,1,74,0,0,0
From Graceland To The Promised LandMerle Haggard,1977,9,1,58,0,0,0
If You're Not Back In Love By MondayMillie Jackson,1977,11,1,43,0,0,0
How Can I Leave You AgainJohn Denver,1977,10,1,44,0,0,0
God Only KnowsMarilyn Scott,1977,9,1,61,0,0,0
"If It Don't Fit, Don't Force ItKellee Patterson",1977,8,1,75,0,0,0
Flash LightParliament,1978,16,1,16,0,0,0
Let's All ChantThe Michael Zager Band,1978,14,1,36,0,0,0
It's A HeartacheJuice Newton,1978,3,1,86,0,0,0
Everybody DanceChic,1978,10,1,38,0,0,0
Oh What A Night For DancingBarry White,1978,11,1,24,0,0,0
Love Or Something Like ItKenny Rogers,1978,12,1,32,0,0,0
Just What I NeededThe Cars,1978,17,1,27,0,0,0
He's So FineKristy And Jimmy McNichol,1978,8,1,70,0,0,0
Livingston Saturday NightJimmy Buffett,1978,6,1,52,0,0,0
Long Hot Summer NightsWendy Waldman,1978,4,1,76,0,0,0
How Much I FeelAmbrosia,1978,21,1,3,0,5,7
In The BushMusique,1978,13,1,58,0,0,0
It's OverElectric Light Orchestra,1978,4,1,75,0,0,0
Light The Sky On FireJefferson Starship,1978,6,1,66,0,0,0
Lost In Your LoveJohn Paul Young,1978,9,1,55,0,0,0
Mary's Boy Child/Oh My LordBoney M,1978,5,1,85,0,0,0
Fancy DancerFrankie Valli,1979,4,1,77,0,0,0
Love StruckStonebolt,1979,5,1,70,0,0,0
I Got My Mind Made Up (You Can Get It Girl)Instant Funk,1979,18,1,20,0,0,0
Make It LastBrooklyn Dreams,1979,4,1,69,0,0,0
ElenaThe Marc Tanner Band,1979,8,1,45,0,0,0
Love And Desire (Part I)Arpeggio,1979,5,1,70,0,0,0
Get Used To ItRoger Voudouris,1979,19,1,21,0,0,0
I Need YouEuclid Beach Band,1979,5,1,81,0,0,0
Feel The NeedLeif Garrett,1979,8,1,57,0,0,0
Make Love To MeHelen Reddy,1979,10,1,60,0,0,0
If I Said You Have A Beautiful Body Would You Hold It Against MeBellamy Brothers,1979,11,1,39,0,0,0
Kiss In The DarkPink Lady,1979,11,1,37,0,0,0
In The Midnight HourSamantha Sang,1979,2,1,88,0,0,0
H.a.p.p.y. RadioEdwin Starr,1979,5,1,79,0,0,0
FrederickPatti Smith Group,1979,3,1,90,0,0,0
Gotta Serve SomebodyBob Dylan,1979,12,1,24,0,0,0
Fooled By A FeelingBarbara Mandrell,1979,5,1,89,0,0,0
MoneyThe Flying Lizards,1979,10,1,50,0,0,0
Memorize Your NumberLeif Garrett,1979,9,1,60,0,0,0
Let Me Sleep AloneCugini,1979,4,1,88,0,0,0
Kiss Me In The RainBarbra Streisand,1980,11,1,37,0,0,0
I Pledge My LovePeaches & Herb,1980,19,1,19,0,0,0
I Like To RockApril Wine,1980,3,1,86,0,0,0
High On Your LoveDebbie Jacobs,1980,4,1,70,0,0,0
New Romance (It's A Mystery)Spider,1980,11,1,39,0,0,0
Drivin' My Life AwayEddie Rabbitt,1980,25,1,5,0,2,6
"Honey, HoneyDavid Hudson",1980,11,1,59,0,0,0
If I Were YouToby Beau,1980,4,1,70,0,0,0
Half Moon SilverHotel,1980,7,1,72,0,0,0
First...Be A WomanLenore O'malley,1980,8,1,53,0,0,0
Games Without FrontiersPeter Gabriel,1980,11,1,48,0,0,0
Hold OnKansas,1980,11,1,40,0,0,0
I Need Your Lovin'Teena Marie,1980,14,1,37,0,0,0
Giving It Up For Your LoveDelbert McClinton,1980,19,1,8,0,0,5
Got To Rock OnKansas,1980,5,1,76,0,0,0
LipstickSuzi Quatro,1981,9,1,51,0,0,0
MemoriesTierra,1981,8,1,62,0,0,0
Is It YouLee Ritenour,1981,16,1,15,0,0,0
"Mercy, Mercy, MercyPhoebe Snow",1981,8,1,52,0,0,0
Next Time You'll KnowSister Sledge,1981,5,1,82,0,0,0
I Can't Say Goodbye To YouHelen Reddy,1981,3,1,88,0,0,0
It Didn't Take LongSpider,1981,10,1,43,0,0,0
La-Di-DaSad Cafe,1981,4,1,78,0,0,0
I SurrenderArlan Day,1981,7,1,71,0,0,0
Hooked On ClassicsRoyal Philharmonic Orchestra,1981,20,1,10,0,0,2
Love In The First DegreeAlabama,1981,21,1,15,0,0,0
Falling In LoveBalance,1981,11,1,58,0,0,0
Natural LovePetula Clark,1982,6,1,66,0,0,0
Goin' DownGreg Guidry,1982,16,1,17,0,0,0
Make Up Your MindAurra,1982,7,1,71,0,0,0
Murphy's LawCheri,1982,12,1,39,0,0,0
Old Fashioned LoveSmokey Robinson,1982,9,1,60,0,0,0
Forget Me NotsPatrice Rushen,1982,16,1,23,0,0,0
If The Love Fits Wear ItLeslie Pearl,1982,16,1,28,0,0,0
Enough Is EnoughApril Wine,1982,8,1,50,0,0,0
Mega Force707,1982,6,1,62,0,0,0
Now Or NeverAxe,1982,6,1,64,0,0,0
In The Driver's SeatJohn Schneider,1982,6,1,72,0,0,0
He Could Be The OneJosie Cotton,1982,7,1,74,0,0,0
I Need YouPaul Carrack,1982,13,1,37,0,0,0
I'm Never Gonna Say GoodbyeBilly Preston,1982,3,1,88,0,0,0
Feet Don't Fail Me NowUtopia,1983,6,1,82,0,0,0
It Might Be YouStephen Bishop,1983,20,1,25,0,0,0
Mexican RadioWall Of Voodoo,1983,9,1,58,0,0,0
New Year's DayU2,1983,12,1,53,0,0,0
Never Gonna Let You GoSergio Mendes,1983,23,1,4,0,5,8
Love Is The KeyMaze Featuring Frankie Beverly,1983,5,1,80,0,0,0
Hold Me 'til The Mornin' ComesPaul Anka,1983,16,1,40,0,0,0
I Don't Wanna DanceEddy Grant,1983,7,1,53,0,0,0
Just Be Good To MeThe S.O.S. Band,1983,14,1,55,0,0,0
Is This The EndNew Edition,1983,4,1,85,0,0,0
Favorite Waste Of TimeBette Midler,1983,4,1,78,0,0,0
LuckyEye To Eye,1983,2,1,88,0,0,0
JoannaKool & The Gang,1983,24,1,2,0,3,6
If Love Should GoStreets,1983,5,1,87,0,0,0
If Only You KnewPatti LaBelle,1984,13,1,46,0,0,0
I Will FollowU2,1984,5,1,81,0,0,0
Looks That KillMotley Crue,1984,10,1,54,0,0,0
FlashesTiggi Clay,1984,3,1,86,0,0,0
If Ever You're In My Arms AgainPeabo Bryson,1984,25,1,10,0,0,3
I Didn't Mean To Turn You OnCherelle,1984,9,1,79,0,0,0
I Send A MessageINXS,1984,7,1,77,0,0,0
Fools Like MeLorenzo Lamas,1984,5,1,85,0,0,0
Gotta Get You Home TonightEugene Wilde,1985,8,1,83,0,0,0
ObsessionAnimotion,1985,24,1,6,0,0,5
MagicalJohn Parr,1985,5,1,73,0,0,0
Freak-A-RisticAtlantic Starr,1985,6,1,90,0,0,0
It's Getting LateThe Beach Boys,1985,5,1,82,0,0,0
InformationEric Martin,1985,2,1,87,0,0,0
Just Another DayOingo Boingo,1986,4,1,85,0,0,0
I Wanna Be A CowboyBoys Don't Cry,1986,19,1,12,0,0,0
Living On VideoTrans-X,1986,12,1,61,0,0,0
Female IntuitionMai Tai,1986,7,1,71,0,0,0
Land Of La LaStevie Wonder,1986,3,1,86,0,0,0
Love Comes QuicklyPet Shop Boys,1986,8,1,62,0,0,0
I Feel The MagicBelinda Carlisle,1986,5,1,82,0,0,0
Nail It To The WallStacy Lattisaw,1986,13,1,48,0,0,0
I'm For RealHoward Hewett,1986,3,1,90,0,0,0
I Want ActionPoison,1987,10,1,50,0,0,0
Making Love In The RainHerb Alpert,1987,14,1,35,0,0,0
HolidayThe Other Ones,1987,17,1,29,0,0,0
Let's DanceChris Rea,1987,5,1,81,0,0,0
Eagles FlySammy Hagar,1987,13,1,82,0,0,0
I Live For Your LoveNatalie Cole,1987,22,1,13,0,0,0
I Wish I Had A GirlHenry Lee Summer,1988,18,1,20,0,0,0
Naughty Girls (Need Love Too)Samantha Fox,1988,27,1,3,0,4,6
Hey MamboBarry Manilow with Kid Creole & The Coconuts,1988,2,1,90,0,0,0
Kiss Me DeadlyLita Ford,1988,23,1,12,0,0,0
Hands To HeavenBreathe,1988,29,1,2,0,3,6
Feelings Of ForeverTiffany,1988,9,1,50,0,0,0
I'm Gonna Miss YouKenny Loggins,1988,5,1,82,0,0,0
It's No SecretKylie Minogue,1988,13,1,37,0,0,0
Fading AwayWill To Power,1989,10,1,65,0,0,0
Good LifeInner City,1989,11,1,73,0,0,0
Down BoysWarrant,1989,16,1,27,0,0,0
Joy And PainRob Base & D.J. E-Z Rock,1989,13,1,58,0,0,0
Gonna Make ItSaFire,1989,7,1,71,0,0,0
My ParadiseThe Outfield,1989,6,1,72,0,0,0
Love SongTesla,1989,27,1,10,0,0,1
Just Like Jesse JamesCher,1989,18,1,8,0,0,5
Kickstart My HeartMotley Crue,1989,16,1,27,0,0,0
Electric BoogieMarcia Griffiths,1989,11,1,51,0,0,0
Foolish HeartSharon Bryant,1989,5,1,90,0,0,0
I Come OffYoung M.C.,1990,5,1,75,0,0,0
"Hearts In Trouble (From ""Days Of Thunder"")Chicago",1990,5,1,75,0,0,0
Lyin' To MyselfDavid Cassidy,1990,16,1,27,0,0,0
Give It UpZZ Top,1991,5,1,79,0,0,0
I Like The Way (The Kissing Game)Hi-Five,1991,23,1,1,1,5,9
"I'm Dreamin' (From ""New Jack City"")Christopher Williams",1991,4,1,89,0,0,0
Lift Me UpYes,1991,5,1,86,0,0,0
Get SeriousCut 'N' Move,1991,6,1,76,0,0,0
Face The MusicRTZ,1991,10,1,49,0,0,0
Everybody MoveCathy Dennis,1991,3,1,90,0,0,0
Money Don't Matter 2 NightPrince And The N.P.G.,1992,13,1,23,0,0,0
HelluvaBrotherhood Creed,1992,18,1,53,0,0,0
How About ThatBad Company,1992,13,1,38,0,0,0
I'm Gonna Get YouBizarre Inc,1993,23,1,47,0,0,0
Give It To YouMartha Wash,1993,2,1,90,0,0,0
HeroDavid Crosby & Phil Collins,1993,20,1,44,0,0,0
I'm Gonna Be (500 Miles)The Proclaimers,1993,20,1,3,0,4,8
I'm FreeJon Secada,1993,20,1,27,0,0,0
Lick U UpH-Town,1993,11,1,67,0,0,0
No RainBlind Melon,1993,23,1,20,0,0,0
Just Kickin' ItXscape,1993,21,1,2,0,6,9
Love Sneakin' Up On YouBonnie Raitt,1994,20,1,19,0,0,0
"Lullabye (Goodnight, My Angel)Billy Joel",1994,8,1,77,0,0,0
LowCracker,1994,13,1,64,0,0,0
Old To The NewNice & Smooth,1994,7,1,59,0,0,0
Lucky OneAmy Grant,1994,20,1,18,0,0,0
Let Her CryHootie & The Blowfish,1995,35,1,9,0,0,3
Lie To Me/Something For The PainBon Jovi,1995,9,2,76,0,0,0
Magic Carpet RideThe Mighty Dub Katz,1995,20,1,58,0,0,0
Love U 4 LifeJodeci,1995,20,1,31,0,0,0
I Will SurviveChantay Savage,1996,20,1,24,0,0,0
Mr. Ice Cream ManMaster P,1996,9,2,90,0,0,0
HayCrucial Conflict,1996,20,1,18,0,0,0
For The Love Of YouJordan Hill,1996,8,1,66,0,0,0
MariaRicky Martin,1996,14,1,88,0,0,0
Just The Way (Playas Play)Alfonzo Hunter,1996,8,1,85,0,0,0
I Can Make It BetterLuther Vandross,1996,10,1,80,0,0,0
Luchini aka (This Is It)Camp Lo,1997,17,1,50,0,0,0
King NothingMetallica,1997,8,1,90,0,0,0
Fulton St.Leschea,1997,2,1,90,0,0,0
"Never, Never Gonna Give You UpLisa Stansfield",1997,9,1,74,0,0,0
In A DreamRockell,1997,20,2,72,0,0,0
Love Is Alive3rd Party,1997,11,1,61,0,0,0
I Can Love You BetterDixie Chicks,1998,7,1,77,0,0,0
I Just Want To Dance With YouGeorge Strait,1998,19,1,61,0,0,0
I Can Do ThatMontell Jordan,1998,18,2,14,0,0,0
Kiss MeSixpence None The Richer,1998,33,2,2,0,8,16
Hold MeBrian McKnight Featuring Tone & Kobe Bryant,1998,12,1,35,0,0,0
MeanwhileGeorge Strait,1999,12,1,38,0,0,0
My First Night With YouMya,1999,14,1,28,0,0,0
Notorious B.I.G.The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,1999,7,1,82,0,0,0
From Tha Chuuuch To Da PalaceSnoop Dogg,2002,10,1,77,0,0,0
Let's Get DownBow Wow Featuring Baby,2003,17,1,14,0,0,0
If HeavenAndy Griggs,2005,16,1,65,0,0,0
LonelyAkon,2005,20,1,4,0,5,7
GirlDestiny's Child,2005,19,2,23,0,0,0
Making Memories Of UsKeith Urban,2005,20,1,34,0,0,0
Nada Es Para SiempreLuis Fonsi,2005,1,1,90,0,0,0
"I Think They Like MeDem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",2005,26,1,15,0,0,0
For You I Will (Confidence)Teddy Geiger,2006,20,1,29,0,0,0
Enough CryinMary J. Blige Featuring Brook-Lyn,2006,20,1,32,0,0,0
Hustlin'Rick Ross,2006,17,1,54,0,0,0
DownRKM & Ken-Y,2006,3,2,90,0,0,0
Feels Just Like It ShouldPat Green,2006,3,1,80,0,0,0
Ladies Love Country BoysTrace Adkins,2006,20,1,61,0,0,0
I'm A FlirtR. Kelly Or Bow Wow (Featuring T.I. & T-Pain),2007,20,1,12,0,0,0
Keep Your Mind Wide OpenAnnaSophia Robb,2007,1,1,90,0,0,0
